title,location,department,job_id,url,scraped_at
Senior Applied Scientist,"United States, Washington, Redmond",,1970393556631262,https://apply.careers.microsoft.com/careers/job/1970393556631262,2025-12-10 12:37:58
Senior Researcher - GPU Performance,"United States, Washington, Redmond",,1970393556619739,https://apply.careers.microsoft.com/careers/job/1970393556619739,2025-12-10 12:37:58
Software Engineer II,"United States, Washington, Redmond",,1970393556619916,https://apply.careers.microsoft.com/careers/job/1970393556619916,2025-12-10 12:37:58
Research Engineer II,"United States, Washington, Redmond",,1970393556620004,https://apply.careers.microsoft.com/careers/job/1970393556620004,2025-12-10 12:37:59
Research Intern - Algorithms Group: Theory,"United States, Washington, Redmond",,1970393556628860,https://apply.careers.microsoft.com/careers/job/1970393556628860,2025-12-10 12:37:59
Principal Software Engineer,"United States, Washington, Redmond",,1970393556627435,https://apply.careers.microsoft.com/careers/job/1970393556627435,2025-12-10 12:37:59
Security CxE - Product manager & Community PM,"United States, Washington, Redmond",,1970393556628365,https://apply.careers.microsoft.com/careers/job/1970393556628365,2025-12-10 12:37:59
Senior Software Engineer - Chief Architect Office,"United States, Washington, Redmond + 2 more",,1970393556629545,https://apply.careers.microsoft.com/careers/job/1970393556629545,2025-12-10 12:38:10
Principal Technical Program Manager,"United States, Washington, Redmond",,1970393556621662,https://apply.careers.microsoft.com/careers/job/1970393556621662,2025-12-10 12:38:10
Principal Technical Program Manager,"United States, Washington, Redmond",,1970393556621665,https://apply.careers.microsoft.com/careers/job/1970393556621665,2025-12-10 12:38:10
Principal Technical Program Manager,"United States, Washington, Redmond",,1970393556621668,https://apply.careers.microsoft.com/careers/job/1970393556621668,2025-12-10 12:38:11
Software Engineer II,"United States, Washington, Redmond",,1970393556621820,https://apply.careers.microsoft.com/careers/job/1970393556621820,2025-12-10 12:38:11
"Principal Software Engineer - Data, Personalization - Microsoft AI","United States, Washington, Redmond",,1970393556621988,https://apply.careers.microsoft.com/careers/job/1970393556621988,2025-12-10 12:38:11
Principal Software Engineer,"United States, Washington, Redmond",,1970393556619883,https://apply.careers.microsoft.com/careers/job/1970393556619883,2025-12-10 12:38:11
Software Engineering II,"United States, Washington, Redmond",,1970393556637431,https://apply.careers.microsoft.com/careers/job/1970393556637431,2025-12-10 12:38:11
Senior Software Engineer,"United States, Washington, Redmond",,1970393556637495,https://apply.careers.microsoft.com/careers/job/1970393556637495,2025-12-10 12:38:11
Research Intern - OneDrive and SharePoint (Summer 2026),"United States, Washington, Redmond",,1970393556640732,https://apply.careers.microsoft.com/careers/job/1970393556640732,2025-12-10 12:38:11
Senior Software Engineer,"United States, Washington, Redmond",,1970393556627436,https://apply.careers.microsoft.com/careers/job/1970393556627436,2025-12-10 12:38:23
Product Manager,"United States, Washington, Redmond",,1970393556628399,https://apply.careers.microsoft.com/careers/job/1970393556628399,2025-12-10 12:38:23
Senior Software Engineer-AI Ops Tooling,"United States, Washington, Redmond",,1970393556638246,https://apply.careers.microsoft.com/careers/job/1970393556638246,2025-12-10 12:38:23
